epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1117.24,1.14986,0.75687,0.00336,0.60715,0.66656,0.65616,0.44214,1.20374,0.80829,0.00641,0.000828443,0.000828443,0.000828443
43,1147.99,1.15276,0.7812,0.00336,0.63545,0.63274,0.65806,0.43994,1.21347,0.83485,0.00654,0.000820525,0.000820525,0.000820525
44,1176.97,1.13375,0.76087,0.00327,0.58792,0.67794,0.65254,0.43785,1.24781,0.82657,0.0066,0.000812468,0.000812468,0.000812468
45,1205.22,1.13866,0.74317,0.00335,0.57907,0.70855,0.65913,0.4385,1.22626,0.81796,0.0066,0.000804277,0.000804277,0.000804277
46,1234.65,1.13739,0.74009,0.00333,0.62196,0.70204,0.66981,0.45939,1.2301,0.80731,0.00664,0.000795954,0.000795954,0.000795954
47,1265.59,1.12692,0.7405,0.00326,0.63548,0.62749,0.66115,0.43914,1.22585,0.84798,0.00651,0.000787503,0.000787503,0.000787503
48,1294.57,1.14961,0.7582,0.00335,0.61746,0.66379,0.65672,0.44401,1.22581,0.81331,0.00659,0.000778929,0.000778929,0.000778929
49,1323.52,1.13824,0.73701,0.00327,0.60103,0.70513,0.67055,0.44994,1.23364,0.83679,0.00666,0.000770234,0.000770234,0.000770234
50,1353.07,1.12896,0.71561,0.00333,0.55402,0.71031,0.66622,0.44987,1.21369,0.85093,0.00649,0.000761423,0.000761423,0.000761423
51,1383.89,1.13642,0.73309,0.00324,0.61323,0.72216,0.67495,0.45538,1.20896,0.83503,0.00648,0.0007525,0.0007525,0.0007525
52,1413.3,1.1225,0.72634,0.00326,0.639,0.69405,0.66723,0.44977,1.22217,0.83964,0.00654,0.000743468,0.000743468,0.000743468
53,1434.8,1.13197,0.71449,0.00325,0.63997,0.69158,0.68285,0.45864,1.23006,0.80347,0.00658,0.000734332,0.000734332,0.000734332
54,1455.52,1.11752,0.70607,0.00325,0.59846,0.70412,0.6698,0.45124,1.23091,0.80883,0.00655,0.000725094,0.000725094,0.000725094
55,1476.62,1.09756,0.71191,0.00318,0.59953,0.7201,0.68478,0.46414,1.2143,0.83426,0.00648,0.000715761,0.000715761,0.000715761
56,1497.47,1.11877,0.7021,0.00323,0.65228,0.67907,0.68473,0.45221,1.23696,0.8229,0.00658,0.000706335,0.000706335,0.000706335
57,1518.7,1.10952,0.69528,0.00319,0.62787,0.65034,0.67908,0.45763,1.22997,0.84335,0.00659,0.00069682,0.00069682,0.00069682
58,1539.29,1.11015,0.69743,0.0032,0.6893,0.63815,0.67904,0.45412,1.23506,0.81299,0.00662,0.000687222,0.000687222,0.000687222
59,1560.05,1.10912,0.69623,0.00322,0.63927,0.65988,0.6709,0.44271,1.23924,0.83855,0.00664,0.000677543,0.000677543,0.000677543
60,1580.84,1.10369,0.69214,0.00316,0.62308,0.67316,0.6791,0.45216,1.24392,0.83598,0.00661,0.000667789,0.000667789,0.000667789
61,1602.57,1.09226,0.68074,0.00315,0.6972,0.60921,0.67579,0.45731,1.23455,0.80491,0.00664,0.000657963,0.000657963,0.000657963
62,1624.21,1.08148,0.65728,0.00317,0.64087,0.69008,0.66625,0.44947,1.21498,0.8649,0.00651,0.000648071,0.000648071,0.000648071
63,1646.08,1.09528,0.68068,0.00315,0.59383,0.70362,0.66602,0.44329,1.2401,0.84639,0.00661,0.000638115,0.000638115,0.000638115
64,1667.59,1.08271,0.65149,0.00316,0.62716,0.6448,0.66268,0.44165,1.2366,0.81277,0.0066,0.000628101,0.000628101,0.000628101
65,1697.48,1.08881,0.64311,0.00313,0.62948,0.64769,0.66968,0.44986,1.23161,0.83953,0.00656,0.000618034,0.000618034,0.000618034
66,1727.39,1.08219,0.64989,0.0031,0.68587,0.64877,0.67684,0.45633,1.2349,0.83479,0.00661,0.000607916,0.000607916,0.000607916
67,1758.36,1.08151,0.65839,0.00316,0.65663,0.67729,0.66644,0.44836,1.2384,0.82009,0.00665,0.000597754,0.000597754,0.000597754
68,1789.5,1.08656,0.66148,0.00316,0.61322,0.71203,0.67094,0.45085,1.24204,0.8393,0.00657,0.000587551,0.000587551,0.000587551
69,1818.64,1.07562,0.64974,0.00311,0.66162,0.69345,0.68499,0.45596,1.24238,0.83458,0.00662,0.000577311,0.000577311,0.000577311
70,1844.74,1.07608,0.64274,0.00308,0.64646,0.6257,0.66416,0.44075,1.24067,0.88222,0.00663,0.00056704,0.00056704,0.00056704
71,1865.52,1.06605,0.64542,0.00311,0.62678,0.68157,0.67834,0.45618,1.23786,0.8158,0.00663,0.000556742,0.000556742,0.000556742
72,1886.21,1.06745,0.63876,0.00308,0.65241,0.67539,0.66609,0.44652,1.24777,0.83198,0.00666,0.000546421,0.000546421,0.000546421
73,1906.99,1.06271,0.61445,0.0031,0.62986,0.65541,0.65657,0.44685,1.2348,0.84021,0.00661,0.000536081,0.000536081,0.000536081
74,1928.07,1.081,0.63749,0.00311,0.62627,0.66634,0.65912,0.44318,1.23918,0.86168,0.00662,0.000525728,0.000525728,0.000525728
75,1949.18,1.05816,0.63668,0.00305,0.63877,0.66209,0.66393,0.44399,1.24074,0.8756,0.00664,0.000515366,0.000515366,0.000515366
76,1970.38,1.07414,0.62863,0.00309,0.62114,0.70477,0.66989,0.45396,1.23126,0.83354,0.00657,0.000505,0.000505,0.000505
77,1991.21,1.05242,0.61601,0.00303,0.65499,0.65858,0.67792,0.4587,1.22681,0.84414,0.00653,0.000494634,0.000494634,0.000494634
78,2012.1,1.05136,0.61395,0.00306,0.61678,0.68721,0.67626,0.4606,1.22128,0.84572,0.00652,0.000484272,0.000484272,0.000484272
79,2032.62,1.06672,0.62183,0.00304,0.75253,0.62066,0.68781,0.46504,1.235,0.83286,0.00657,0.000473919,0.000473919,0.000473919
80,2054,1.06036,0.61472,0.00299,0.65903,0.68667,0.6935,0.46641,1.24437,0.845,0.00666,0.000463579,0.000463579,0.000463579
81,2074.64,1.04047,0.59721,0.00303,0.63292,0.69082,0.6827,0.46601,1.23668,0.83292,0.00666,0.000453258,0.000453258,0.000453258
82,2095.33,1.04832,0.61661,0.00298,0.67514,0.65804,0.68224,0.45686,1.23653,0.84699,0.00663,0.00044296,0.00044296,0.00044296
83,2121.61,1.03323,0.58616,0.00301,0.65989,0.65669,0.6731,0.45523,1.23122,0.85393,0.00652,0.000432689,0.000432689,0.000432689
84,2152.13,1.05799,0.59933,0.003,0.68757,0.66241,0.68471,0.4545,1.24249,0.85028,0.00662,0.000422449,0.000422449,0.000422449
85,2182.72,1.03412,0.59714,0.00292,0.73161,0.60729,0.68223,0.45834,1.22885,0.8639,0.00655,0.000412246,0.000412246,0.000412246
86,2211.74,1.03931,0.59729,0.00299,0.65974,0.67702,0.67825,0.46145,1.22875,0.86273,0.00655,0.000402084,0.000402084,0.000402084
87,2242.06,1.0336,0.57664,0.00301,0.64563,0.6923,0.68301,0.46085,1.24006,0.83297,0.00661,0.000391966,0.000391966,0.000391966
88,2270.91,1.0334,0.5792,0.00294,0.6426,0.67978,0.67791,0.46067,1.23571,0.84581,0.00659,0.000381899,0.000381899,0.000381899
89,2296.77,1.03294,0.59539,0.00292,0.67379,0.67897,0.69327,0.46937,1.23511,0.85077,0.00658,0.000371885,0.000371885,0.000371885
90,2318,1.03155,0.58853,0.00292,0.74635,0.63727,0.68694,0.46158,1.23119,0.8358,0.00656,0.000361929,0.000361929,0.000361929
91,2339.2,1.03241,0.58119,0.00293,0.68523,0.64977,0.67072,0.45098,1.24403,0.85535,0.00666,0.000352037,0.000352037,0.000352037
92,2360.47,1.03096,0.57951,0.00289,0.67128,0.67295,0.67322,0.45342,1.24098,0.85228,0.00659,0.000342211,0.000342211,0.000342211
93,2382.09,1.01599,0.58246,0.00292,0.67916,0.6661,0.67399,0.44897,1.24475,0.85613,0.00662,0.000332457,0.000332457,0.000332457
94,2404.08,1.01988,0.56973,0.00292,0.66035,0.67085,0.68192,0.4604,1.22822,0.82827,0.00654,0.000322778,0.000322778,0.000322778
95,2427.49,1.01968,0.55965,0.00292,0.72795,0.6407,0.68661,0.45948,1.23228,0.85508,0.00655,0.00031318,0.00031318,0.00031318
96,2448.29,1.02987,0.56539,0.00293,0.69333,0.66147,0.68997,0.46258,1.23914,0.85955,0.00661,0.000303665,0.000303665,0.000303665
97,2469.23,1.01533,0.55855,0.00286,0.65735,0.67438,0.68239,0.45931,1.2304,0.86419,0.00657,0.000294239,0.000294239,0.000294239
98,2490.29,1.02231,0.5667,0.00294,0.70811,0.6408,0.68469,0.45808,1.22808,0.86195,0.00657,0.000284906,0.000284906,0.000284906
99,2510.89,1.00782,0.57082,0.00289,0.72717,0.64624,0.68672,0.46301,1.23903,0.85284,0.00664,0.000275668,0.000275668,0.000275668
100,2532.78,1.02068,0.56207,0.0029,0.69472,0.6558,0.68395,0.46029,1.23956,0.84231,0.0066,0.000266532,0.000266532,0.000266532
101,2554.37,1.02195,0.57421,0.0029,0.67328,0.63652,0.67315,0.4526,1.23775,0.8429,0.00659,0.0002575,0.0002575,0.0002575
102,2581.4,1.00566,0.56049,0.00286,0.70351,0.64956,0.67533,0.45161,1.24198,0.8271,0.00663,0.000248577,0.000248577,0.000248577
103,2604.83,1.00258,0.53662,0.00286,0.65526,0.66942,0.68181,0.46242,1.23863,0.83576,0.0066,0.000239766,0.000239766,0.000239766
104,2625.4,1.0216,0.56391,0.0029,0.70205,0.64659,0.6844,0.46041,1.24453,0.84923,0.00662,0.000231071,0.000231071,0.000231071
105,2646.86,1.01252,0.56316,0.00288,0.64844,0.69499,0.68361,0.44932,1.25217,0.87096,0.0067,0.000222497,0.000222497,0.000222497
106,2669.95,1.00671,0.56667,0.00278,0.7119,0.65454,0.68163,0.46051,1.24752,0.84282,0.00664,0.000214046,0.000214046,0.000214046
107,2700.22,1.0042,0.55548,0.00284,0.71238,0.65549,0.67888,0.4599,1.24146,0.85691,0.00663,0.000205723,0.000205723,0.000205723
108,2730.91,1.00133,0.55516,0.00286,0.7126,0.66026,0.68683,0.46456,1.24164,0.85242,0.00664,0.000197532,0.000197532,0.000197532
109,2760.36,1.00547,0.54529,0.00279,0.67707,0.65193,0.68675,0.46301,1.24159,0.85053,0.00662,0.000189475,0.000189475,0.000189475
110,2791.3,0.99896,0.54153,0.00283,0.71682,0.645,0.68942,0.46166,1.24707,0.84027,0.00665,0.000181557,0.000181557,0.000181557
111,2822.21,0.99442,0.54041,0.00289,0.70083,0.63022,0.68124,0.45832,1.24287,0.86374,0.00661,0.00017378,0.00017378,0.00017378
112,2852.21,1.00088,0.53928,0.00287,0.64485,0.69888,0.68185,0.4602,1.24118,0.85972,0.00662,0.000166149,0.000166149,0.000166149
113,2882.16,0.99858,0.54409,0.00276,0.66928,0.68261,0.69242,0.46836,1.23835,0.82315,0.0066,0.000158667,0.000158667,0.000158667
114,2911.99,0.98892,0.54409,0.00283,0.74185,0.6465,0.69056,0.46721,1.23848,0.84192,0.00658,0.000151336,0.000151336,0.000151336
115,2941.66,0.99587,0.53075,0.00275,0.64426,0.69454,0.68789,0.4635,1.24494,0.85665,0.00666,0.000144161,0.000144161,0.000144161
116,2971.15,0.99772,0.53942,0.00276,0.73265,0.62924,0.68192,0.45845,1.24619,0.85101,0.00664,0.000137143,0.000137143,0.000137143
117,3000.8,0.98809,0.54612,0.00279,0.73554,0.62994,0.68349,0.46273,1.23997,0.86304,0.00662,0.000130287,0.000130287,0.000130287
118,3031.08,0.98029,0.52706,0.0028,0.6608,0.65696,0.68543,0.45921,1.24595,0.86604,0.00665,0.000123596,0.000123596,0.000123596
119,3061.09,1.00199,0.53992,0.00281,0.7114,0.64095,0.68438,0.46161,1.24537,0.86339,0.00663,0.000117072,0.000117072,0.000117072
