epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1357.06,1.04783,0.61882,0.003,0.68992,0.73443,0.71689,0.45915,1.19969,0.76142,0.00632,0.000414222,0.000414222,0.000414222
43,1388.78,1.03941,0.60597,0.00294,0.71765,0.71475,0.70778,0.46502,1.19104,0.84403,0.00635,0.000410262,0.000410262,0.000410262
44,1425.36,1.02967,0.60948,0.00293,0.74447,0.72802,0.71685,0.46088,1.19385,0.7987,0.00626,0.000406234,0.000406234,0.000406234
45,1453.44,1.02595,0.59215,0.00299,0.70565,0.69284,0.69828,0.45743,1.20282,0.80002,0.00636,0.000402138,0.000402138,0.000402138
46,1483.4,1.0247,0.59793,0.00289,0.68197,0.74813,0.70891,0.46631,1.18167,0.79424,0.0063,0.000397977,0.000397977,0.000397977
47,1513.35,1.00629,0.57215,0.00286,0.66317,0.74478,0.70991,0.4602,1.20119,0.79111,0.0063,0.000393752,0.000393752,0.000393752
48,1541.84,1.0136,0.56437,0.00289,0.76548,0.67511,0.71289,0.46163,1.19991,0.82897,0.00645,0.000389464,0.000389464,0.000389464
49,1570.01,1.03165,0.55468,0.00297,0.75818,0.66117,0.7208,0.47271,1.18593,0.79978,0.00629,0.000385117,0.000385117,0.000385117
50,1599.78,1.01146,0.55693,0.0029,0.75768,0.66032,0.71955,0.47913,1.19683,0.79101,0.00636,0.000380712,0.000380712,0.000380712
51,1630.14,1.01134,0.55603,0.00287,0.77377,0.65855,0.71501,0.47286,1.18629,0.79919,0.00624,0.00037625,0.00037625,0.00037625
52,1660.44,0.99381,0.55456,0.00289,0.73385,0.67851,0.71153,0.46998,1.19489,0.81305,0.00635,0.000371734,0.000371734,0.000371734
53,1690.37,1.00514,0.53965,0.00292,0.77506,0.66373,0.71217,0.46743,1.19246,0.82168,0.00636,0.000367166,0.000367166,0.000367166
54,1720.12,1.00169,0.54963,0.00281,0.72025,0.71677,0.72003,0.47403,1.21675,0.80793,0.00643,0.000362547,0.000362547,0.000362547
55,1750.13,0.9918,0.53245,0.00282,0.70006,0.69582,0.71545,0.46057,1.21051,0.83365,0.00644,0.00035788,0.00035788,0.00035788
56,1779.7,0.98785,0.53467,0.00283,0.6905,0.69485,0.6908,0.45148,1.20065,0.83867,0.00632,0.000353167,0.000353167,0.000353167
57,1809.8,0.98444,0.54302,0.0028,0.76496,0.68632,0.69872,0.4593,1.21313,0.88979,0.0064,0.00034841,0.00034841,0.00034841
58,1840.29,0.98554,0.52744,0.00277,0.74901,0.6686,0.71119,0.47023,1.19194,0.87033,0.00636,0.000343611,0.000343611,0.000343611
59,1869.66,0.98803,0.53909,0.00274,0.70936,0.69931,0.71937,0.46906,1.20267,0.84292,0.00637,0.000338772,0.000338772,0.000338772
60,1899.36,0.96018,0.51349,0.00273,0.69816,0.7136,0.70879,0.46417,1.21304,0.83409,0.00644,0.000333894,0.000333894,0.000333894
61,1930.06,0.96342,0.51545,0.00273,0.71823,0.67561,0.70473,0.46557,1.21363,0.83315,0.00641,0.000328982,0.000328982,0.000328982
